Abs_Time,Rel_Time,Raw_24bit,Quality,Headset,Delta,Theta,Alpha,Beta,Gamma,Calm_Score
18:09:43.657079,7.9701,-1078960,1,1,77.22,12.12,6.22,2.82,1.62,53
18:09:43.764084,8.0771,-1077698,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.767417,8.0804,-1080174,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.770750,8.0838,-1081208,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.774084,8.0871,-1080084,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.777417,8.0904,-1078246,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.780750,8.0938,-1077198,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.784084,8.0971,-1079453,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.787417,8.1004,-1080533,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.790750,8.1038,-1079129,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.794084,8.1071,-1077705,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.797417,8.1104,-1077283,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.800750,8.1138,-1079439,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.804084,8.1171,-1080509,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.807417,8.1204,-1079220,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.810750,8.1238,-1077198,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.814084,8.1271,-1076405,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.817417,8.1304,-1079038,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.820750,8.1338,-1080116,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.824084,8.1371,-1078731,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.827417,8.1404,-1076975,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.830750,8.1438,-1076186,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.834084,8.1471,-1078560,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.837417,8.1504,-1079561,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.840750,8.1538,-1078258,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.844084,8.1571,-1076452,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.847417,8.1604,-1075834,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.850750,8.1638,-1078189,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.854084,8.1671,-1079029,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.857417,8.1704,-1077848,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.860750,8.1738,-1075826,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.864084,8.1771,-1075318,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.867417,8.1804,-1077504,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.870750,8.1838,-1078489,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.874084,8.1871,-1077303,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.877417,8.1904,-1075243,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.880750,8.1938,-1074524,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.884084,8.1971,-1077267,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.887417,8.2004,-1078313,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.890750,8.2038,-1076979,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.894084,8.2071,-1074857,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.897417,8.2104,-1074359,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.900750,8.2138,-1076778,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.904084,8.2171,-1077772,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.907417,8.2204,-1076516,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.910750,8.2238,-1074374,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.914084,8.2271,-1073633,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.917417,8.2304,-1076204,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.920750,8.2338,-1077232,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.924084,8.2371,-1076239,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.927417,8.2404,-1074493,1,1,71.79,15.34,7.11,3.55,2.21,54
18:09:43.885745,8.1988,-1073921,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.889078,8.2021,-1076138,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.892411,8.2054,-1076687,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.895745,8.2088,-1075777,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.899078,8.2121,-1074186,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.902411,8.2154,-1073626,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.905745,8.2188,-1075786,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.909078,8.2221,-1076279,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.912411,8.2254,-1075404,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.915745,8.2288,-1073498,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.919078,8.2321,-1072938,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.922411,8.2354,-1075297,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.925745,8.2388,-1076125,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.929078,8.2421,-1074873,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.932411,8.2454,-1072918,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.935745,8.2488,-1072568,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.939078,8.2521,-1075089,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.942411,8.2554,-1075711,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.945745,8.2588,-1074284,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.949078,8.2621,-1072252,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.952411,8.2654,-1071964,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.955745,8.2688,-1074153,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.959078,8.2721,-1075249,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.962411,8.2754,-1074174,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.965745,8.2788,-1072333,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.969078,8.2821,-1072147,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.972411,8.2854,-1074526,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.975745,8.2888,-1075295,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.979078,8.2921,-1074063,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.982411,8.2954,-1071912,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.985745,8.2988,-1071373,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.989078,8.3021,-1074010,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.992411,8.3054,-1074817,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.995745,8.3088,-1073544,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:43.999078,8.3121,-1071834,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.002411,8.3154,-1071588,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.005745,8.3188,-1074085,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.009078,8.3221,-1074682,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.012411,8.3254,-1073277,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.015745,8.3288,-1071431,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.019078,8.3321,-1071549,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.022411,8.3354,-1074393,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.025745,8.3388,-1074919,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.029078,8.3421,-1073518,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.032411,8.3454,-1071497,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.035745,8.3488,-1071208,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.039078,8.3521,-1073889,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.042411,8.3554,-1074541,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.045745,8.3588,-1073448,1,1,72.50,14.66,6.79,3.54,2.50,54
18:09:44.049078,8.3621,-1071352,1,1,72.50,14.66,6.79,3.54,2.50,54
