Timestamp,HR_BPM,RMSSD_MS,Raw_RR_MS,State,Trend,Status,Raw_Packet_Hex,Z_HR,Z_HRV,Quadrant
11:56:47.812,71,30,833,Recovery:Medium,Sustained,Active,8400D9DF2FE33247,-1.689,0.594,3
11:56:47.886,71,30,833,Recovery:Medium,Sustained,Active,8400D9DF2FE33247,-1.676,0.587,3
11:56:47.958,71,30,833,Recovery:Medium,Sustained,Active,8400D9DF2FE33247,-1.663,0.580,3
11:56:48.033,71,30,833,Recovery:Medium,Sustained,Active,8400D9DF2FE33247,-1.651,0.573,3
11:56:48.117,71,30,833,Recovery:Medium,Sustained,Active,8400D9DF2FE33247,-1.639,0.567,3
11:56:48.191,71,30,833,Recovery:Medium,Sustained,Active,8400D9DF2FE33247,-1.627,0.561,3
11:56:48.272,71,30,850,Recovery:Medium,Sustained,Active,84002FE396E63347,-1.615,0.552,3
11:56:48.357,71,30,850,Recovery:Medium,Sustained,Active,84002FE396E63347,-1.604,0.543,3
11:56:48.450,71,30,850,Recovery:Medium,Sustained,Active,84002FE396E63347,-1.592,0.535,3
11:56:48.546,71,30,850,Recovery:Medium,Sustained,Active,04002FE396E63347,-1.581,0.528,3
11:56:48.625,71,30,850,Recovery:Medium,Sustained,Active,04002FE396E63347,-1.571,0.521,3
11:56:48.715,71,30,850,Recovery:Medium,Sustained,Active,04002FE396E63347,-1.560,0.514,3
11:56:48.798,71,30,850,Recovery:Medium,Sustained,Active,04002FE396E63347,-1.550,0.508,3
11:56:48.874,71,30,850,Recovery:Medium,Sustained,Active,04002FE396E63347,-1.539,0.502,3
11:56:48.956,71,30,888,Recovery:Medium,Sustained,Active,040096E624EA3447,-1.529,0.500,3
11:56:49.044,71,30,888,Recovery:Medium,Sustained,Active,040096E624EA3447,-1.520,0.498,3
11:56:49.117,71,30,888,Recovery:Medium,Sustained,Active,040096E624EA3447,-1.510,0.496,3
11:56:49.206,71,30,888,Recovery:Medium,Sustained,Active,040096E624EA3447,-1.501,0.494,3
11:56:49.285,71,30,888,Recovery:Medium,Sustained,Active,040096E624EA3447,-1.491,0.493,3
11:56:49.367,71,30,888,Recovery:Medium,Sustained,Active,040096E624EA3447,-1.482,0.491,3
11:56:49.442,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.473,0.489,3
11:56:49.513,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.465,0.488,3
11:56:49.590,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.456,0.486,3
11:56:49.681,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.447,0.485,3
11:56:49.763,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.439,0.483,3
11:56:49.853,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.431,0.482,3
11:56:49.932,71,30,888,Recovery:Medium,Sustained,Active,840096E624EA3447,-1.423,0.480,3
11:56:50.014,69,30,911,Recovery:Medium,Sustained,Active,840024EAC9ED3545,-1.457,0.477,3
11:56:50.090,69,30,911,Recovery:Medium,Sustained,Active,840024EAC9ED3545,-1.486,0.473,3
11:56:50.166,69,30,911,Recovery:Medium,Sustained,Active,840024EAC9ED3545,-1.512,0.470,3
11:56:50.245,69,30,911,Recovery:Medium,Sustained,Active,840024EAC9ED3545,-1.533,0.466,3
11:56:50.329,69,30,911,Recovery:Medium,Sustained,Active,840024EAC9ED3545,-1.552,0.463,3
11:56:50.423,69,30,911,Recovery:Medium,Sustained,Active,840024EAC9ED3545,-1.567,0.461,3
11:56:50.509,69,30,911,Recovery:Medium,Sustained,Active,040024EAC9ED3545,-1.579,0.458,3
11:56:50.594,69,30,911,Recovery:Medium,Sustained,Active,040024EAC9ED3545,-1.589,0.455,3
11:56:50.673,69,30,911,Recovery:Medium,Sustained,Active,040024EAC9ED3545,-1.598,0.453,3
11:56:50.749,69,30,911,Recovery:Medium,Sustained,Active,040024EAC9ED3545,-1.604,0.451,3
11:56:50.826,69,30,911,Recovery:Medium,Sustained,Active,040024EAC9ED3545,-1.608,0.449,3
11:56:50.899,69,30,911,Recovery:Medium,Sustained,Active,040024EAC9ED3545,-1.611,0.447,3
11:56:50.971,68,29,908,Recovery:Medium,Sustained,Active,0400C9ED6BF13644,-1.633,0.439,3
11:56:51.043,68,29,908,Recovery:Medium,Sustained,Active,0400C9ED6BF13644,-1.651,0.432,3
11:56:51.113,68,29,908,Recovery:Medium,Sustained,Active,0400C9ED6BF13644,-1.667,0.426,3
11:56:51.192,68,29,908,Recovery:Medium,Sustained,Active,0400C9ED6BF13644,-1.679,0.420,3
11:56:51.283,68,29,908,Recovery:Medium,Sustained,Active,0400C9ED6BF13644,-1.689,0.415,3
11:56:51.358,68,29,908,Recovery:Medium,Sustained,Active,0400C9ED6BF13644,-1.696,0.409,3
11:56:51.438,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.701,0.404,3
11:56:51.530,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.704,0.398,3
11:56:51.601,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.706,0.393,3
11:56:51.672,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.705,0.387,3
11:56:51.742,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.703,0.382,3
11:56:51.814,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.700,0.376,3
11:56:51.887,68,29,908,Recovery:Medium,Sustained,Active,8400C9ED6BF13644,-1.696,0.370,3
11:56:51.951,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.710,0.371,3
11:56:52.029,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.720,0.372,3
11:56:52.099,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.728,0.373,3
11:56:52.167,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.734,0.373,3
11:56:52.236,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.737,0.374,3
11:56:52.304,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.739,0.374,3
11:56:52.364,67,30,866,Recovery:Medium,Sustained,Active,84006BF1E2F43743,-1.739,0.375,3
11:56:52.424,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.737,0.375,3
11:56:52.507,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.734,0.376,3
11:56:52.579,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.730,0.376,3
11:56:52.654,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.724,0.376,3
11:56:52.729,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.718,0.376,3
11:56:52.803,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.711,0.377,3
11:56:52.880,67,30,866,Recovery:Medium,Sustained,Active,04006BF1E2F43743,-1.703,0.377,3
11:56:52.961,68,30,854,Recovery:Medium,Sustained,Active,0400E2F44DF83844,-1.677,0.377,3
11:56:53.030,68,30,854,Recovery:Medium,Sustained,Active,0400E2F44DF83844,-1.653,0.377,3
11:56:53.101,68,30,854,Recovery:Medium,Sustained,Active,0400E2F44DF83844,-1.629,0.377,3
11:56:53.171,68,30,854,Recovery:Medium,Sustained,Active,0400E2F44DF83844,-1.607,0.376,3
11:56:53.252,68,30,854,Recovery:Medium,Sustained,Active,0400E2F44DF83844,-1.587,0.375,3
11:56:53.329,68,30,854,Recovery:Medium,Sustained,Active,0400E2F44DF83844,-1.567,0.374,3
11:56:53.409,68,30,854,Recovery:Medium,Sustained,Active,8400E2F44DF83844,-1.548,0.372,3
11:56:53.480,68,30,854,Recovery:Medium,Sustained,Active,8400E2F44DF83844,-1.530,0.371,3
11:56:53.550,68,30,854,Recovery:Medium,Sustained,Active,8400E2F44DF83844,-1.513,0.369,3
11:56:53.629,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.479,0.365,3
11:56:53.701,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.448,0.361,3
11:56:53.776,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.419,0.357,3
11:56:53.852,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.392,0.353,3
11:56:53.931,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.368,0.349,3
11:56:54.002,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.345,0.346,3
11:56:54.075,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.323,0.342,3
11:56:54.149,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.303,0.338,3
11:56:54.236,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.285,0.335,3
11:56:54.311,69,30,882,Recovery:Medium,Sustained,Active,84004DF8D5FB3945,-1.267,0.332,3
11:56:54.384,69,30,882,Recovery:Medium,Sustained,Active,04004DF8D5FB3945,-1.251,0.328,3
11:56:54.465,69,30,882,Recovery:Medium,Sustained,Active,04004DF8D5FB3945,-1.236,0.325,3
11:56:54.543,69,30,882,Recovery:Medium,Sustained,Active,04004DF8D5FB3945,-1.221,0.322,3
11:56:54.632,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.207,0.319,3
11:56:54.717,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.194,0.317,3
11:56:54.787,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.182,0.314,3
11:56:54.871,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.170,0.311,3
11:56:54.956,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.159,0.308,3
11:56:55.043,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.148,0.305,3
11:56:55.130,69,30,871,Recovery:Medium,Sustained,Active,0400D5FB51FF3A45,-1.137,0.302,3
